lemma,word,part_of_speech,category,meaning,question_id,code,p_0_masked,p_5_masked,p_10_masked,p_15_masked,p_20_masked,p_25_masked,p_30_masked,p_35_masked,p_40_masked,p_45_masked,p_50_masked,p_55_masked,p_60_masked,p_65_masked,p_70_masked,p_75_masked,p_80_masked,p_85_masked,p_90_masked,p_95_masked,p_100_masked
Member,Member,PROPN,,,79,r002,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True
States,States,PROPN,GPE,,79,r003,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,True,True,True
people,peoples,NOUN,,,79,r031,False,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,True,True,True,True,True
territory,territories,NOUN,,,79,r043,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True,False,True,True,True
jurisdiction,jurisdiction,NOUN,,,79,r019,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,True,True,False,False,True,True
States,States,PROPN,,,80,r004,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True
Parties,Parties,PROPN,,,80,r003,False,False,False,True,False,False,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True
present,present,ADJ,,,80,r045,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True
Convention,Convention,PROPN,,,80,r002,False,False,False,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True
consider,Considering,VERB,,,80,r012,False,False,True,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,True
accordance,accordance,NOUN,,,80,r006,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,True,True,True
principle,principles,NOUN,,,80,r046,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True,True,True,True,True
proclaim,proclaimed,VERB,,,80,r047,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,True,True,True,True,True,True
Charter,Charter,PROPN,,,80,r001,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,True,True
the United Nations,the United Nations,DET,ORG,,80,r067,False,False,False,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True
recognition,recognition,NOUN,,,80,r053,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True
inherent,inherent,ADJ,,,80,r028,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,True
dignity,dignity,NOUN,,,80,r015,False,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True
equal,equal,ADJ,,,80,r019,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True,False,True,True,True
inalienable,inalienable,ADJ,,,80,r027,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True
right,rights,NOUN,,,80,r056,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,True,True,True,True,True
member,members,NOUN,,,80,r034,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,True,True,True,True,True
human,human,ADJ,,,80,r026,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
family,family,NOUN,,,80,r021,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True
foundation,foundation,NOUN,,,80,r022,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,True,True,True,True,True,True
freedom,freedom,NOUN,,,80,r023,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False,True,True,True,False,True
justice,justice,NOUN,,,80,r029,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,True,True,True,True,True
peace,peace,NOUN,,,80,r041,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True
world,world,NOUN,,,80,r071,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True
bear,Bearing,VERB,,,80,r009,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,True,True,True,True,True,True
mind,mind,NOUN,,,80,r036,False,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True
people,peoples,NOUN,,,80,r042,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True
the United Nations,the United Nations,DET,ORG,,80,r067,False,False,False,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True
have,have,VERB,,,80,r025,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,True,True
Charter,Charter,PROPN,,,80,r001,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,True,True
reaffirm,reaffirmed,VERB,,,80,r052,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,False,True,True,True
faith,faith,NOUN,,,80,r020,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,True,True,True,True
fundamental,fundamental,ADJ,,,80,r024,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True
human,human,ADJ,,,80,r026,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
right,rights,NOUN,,,80,r056,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,True,True,True,True,True
dignity,dignity,NOUN,,,80,r015,False,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True
worth,worth,NOUN,,,80,r072,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,True,True
human,human,ADJ,,,80,r026,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
person,person,NOUN,,,80,r043,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True
determine,determined,VERB,,,80,r013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True
promote,promote,VERB,,,80,r049,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True
social,social,ADJ,,,80,r059,False,False,False,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True
progress,progress,NOUN,,,80,r048,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,True,True,True,True,True
well,better,ADJ,,,80,r070,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True
standard,standards,NOUN,,,80,r060,False,False,False,False,True,False,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True
life,life,NOUN,,,80,r033,False,False,False,True,False,False,True,False,False,True,True,True,False,False,True,True,True,True,False,True,True
large,larger,ADJ,,,80,r032,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True
freedom,freedom,NOUN,,,80,r023,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False,True,True,True,False,True
recognize,Recognizing,VERB,,,80,r054,False,False,False,False,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True
the United Nations,the United Nations,DET,ORG,,80,r067,False,False,False,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True
the Universal Declaration of Human Rights,the Universal Declaration of Human Rights,DET,LAW,,80,r068,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True
the International Covenants on Human Rights,the International Covenants on Human Rights,DET,ORG,,80,r066,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True
proclaim,proclaimed,VERB,,,80,r047,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,True,True,True,True,True,True
agree,agreed,VERB,,,80,r008,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True
entitle,entitled,VERB,,,80,r018,False,False,False,False,False,False,True,True,False,True,True,True,False,True,False,False,True,False,True,True,True
right,rights,NOUN,,,80,r056,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,True,True,True,True,True
freedom,freedoms,NOUN,,,80,r023,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False,True,True,True,False,True
set,set,VERB,,,80,r057,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,True,True,True,True,True
therein,therein,ADV,,,80,r069,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,True
distinction,distinction,NOUN,,,80,r016,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True
kind,kind,NOUN,,,80,r030,False,False,True,False,False,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,True
such,such,ADJ,,,80,r063,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True
race,race,NOUN,,,80,r051,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True
colour,colour,NOUN,,,80,r011,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,True,True,True,True,True,True
sex,sex,NOUN,,,80,r058,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,True,True,True
language,language,NOUN,,,80,r031,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,True,True
religion,religion,NOUN,,,80,r055,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True
political,political,ADJ,,,80,r044,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,True,True,True,True,True
other,other,ADJ,,,80,r040,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,False,True,True
opinion,opinion,NOUN,,,80,r038,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
national,national,ADJ,,,80,r037,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,True,True,True,True,True,True
social,social,ADJ,,,80,r059,False,False,False,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True
origin,origin,NOUN,,,80,r039,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True
property,property,NOUN,,,80,r050,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,True
birth,birth,NOUN,,,80,r010,False,False,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,True,True,True,True
other,other,ADJ,,,80,r040,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,False,True,True
status,status,NOUN,,,80,r061,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True
States,States,PROPN,,,81,r004,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,True,True,True
Parties,Parties,PROPN,,,81,r003,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True
present,present,ADJ,,,81,r046,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True
Convention,Convention,PROPN,,,81,r002,False,False,True,False,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True
consider,Considering,VERB,,,81,r012,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True
accordance,accordance,NOUN,,,81,r005,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,True,True,True,True,True
principle,principles,NOUN,,,81,r047,False,False,False,False,True,False,False,True,False,False,True,True,True,True,True,False,True,False,True,True,True
proclaim,proclaimed,VERB,,,81,r048,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True
Charter,Charter,PROPN,,,81,r001,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,True,True,True
the United Nations,the United Nations,DET,ORG,,81,r067,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True
recognition,recognition,NOUN,,,81,r054,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,True,True,True
inherent,inherent,ADJ,,,81,r028,False,False,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True
dignity,dignity,NOUN,,,81,r015,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True
equal,equal,ADJ,,,81,r018,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True
inalienable,inalienable,ADJ,,,81,r027,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,True,True,True,True,True
right,rights,NOUN,,,81,r057,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,True,True,True,False,True
member,members,NOUN,,,81,r034,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True,True,True,False,True,True
human,human,ADJ,,,81,r025,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,True,True,True
family,family,NOUN,,,81,r020,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,True,True,True
foundation,foundation,NOUN,,,81,r021,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True
freedom,freedom,NOUN,,,81,r022,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True
justice,justice,NOUN,,,81,r029,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
peace,peace,NOUN,,,81,r042,False,False,True,False,False,False,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True
world,world,NOUN,,,81,r071,False,False,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True
bear,Bearing,VERB,,,81,r007,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True
mind,mind,NOUN,,,81,r035,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True
people,peoples,NOUN,,,81,r043,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,False,True
the United Nations,the United Nations,DET,ORG,,81,r067,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True
have,have,VERB,,,81,r024,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True
Charter,Charter,PROPN,,,81,r001,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,True,True,True
reaffirm,reaffirmed,VERB,,,81,r053,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,True,True
faith,faith,NOUN,,,81,r019,False,True,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True
fundamental,fundamental,ADJ,,,81,r023,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,True,True,True
human,human,ADJ,,,81,r025,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,True,True,True
right,rights,NOUN,,,81,r057,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,True,True,True,False,True
dignity,dignity,NOUN,,,81,r015,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True
worth,worth,NOUN,,,81,r072,False,False,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,True
human,human,ADJ,,,81,r025,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,True,True,True
person,person,NOUN,,,81,r044,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True
determine,determined,VERB,,,81,r014,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,False,True,True,True
promote,promote,VERB,,,81,r050,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,True,True
social,social,ADJ,,,81,r060,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,True,False,True
progress,progress,NOUN,,,81,r049,False,False,False,False,False,True,True,True,True,False,True,False,False,False,True,False,False,False,True,True,True
well,better,ADJ,,,81,r070,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True
standard,standards,NOUN,,,81,r061,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True
life,life,NOUN,,,81,r033,False,False,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True
large,larger,ADJ,,,81,r032,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,True,True,False,True,True,True
freedom,freedom,NOUN,,,81,r022,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True
recognize,Recognizing,VERB,,,81,r055,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,True,True,True,True,True,True
the United Nations,the United Nations,DET,ORG,,81,r067,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True
the Universal Declaration of Human Rights,the Universal Declaration of Human Rights,DET,LAW,,81,r068,False,True,False,False,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True
the International Covenants on Human Rights,the International Covenants on Human Rights,DET,ORG,,81,r066,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,True,True,False,True,True
proclaim,proclaimed,VERB,,,81,r048,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True
agree,agreed,VERB,,,81,r006,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,True,True
entitle,entitled,VERB,,,81,r017,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True
right,rights,NOUN,,,81,r057,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,True,True,True,False,True
freedom,freedoms,NOUN,,,81,r022,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True
set,set,VERB,,,81,r058,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True
therein,therein,ADV,,,81,r069,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,True,True,True,True,True,True
distinction,distinction,NOUN,,,81,r016,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,True,True,True,True,True
kind,kind,NOUN,,,81,r030,False,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
such,such,ADJ,,,81,r063,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True
race,race,NOUN,,,81,r052,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,True,True,True
colour,colour,NOUN,,,81,r011,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,True,True,True,True,False,True
sex,sex,NOUN,,,81,r059,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True
language,language,NOUN,,,81,r031,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,True,True,True,True,True
religion,religion,NOUN,,,81,r056,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True
political,political,ADJ,,,81,r045,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,True,True,True,True
other,other,ADJ,,,81,r041,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,False,False,True,True
opinion,opinion,NOUN,,,81,r039,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True
national,national,ADJ,,,81,r037,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True
social,social,ADJ,,,81,r060,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,True,False,True
origin,origin,NOUN,,,81,r040,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True
property,property,NOUN,,,81,r051,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,True
birth,birth,NOUN,,,81,r008,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,True,True
other,other,ADJ,,,81,r041,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,False,False,True,True
status,status,NOUN,,,81,r062,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True
States,States,PROPN,,,82,r004,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True
Parties,Parties,PROPN,,,82,r003,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,True,True
present,present,ADJ,,,82,r044,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True,True,True
Convention,Convention,PROPN,,,82,r002,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,True,True
consider,Considering,VERB,,,82,r012,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True
accordance,accordance,NOUN,,,82,r007,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True
principle,principles,NOUN,,,82,r045,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,True,True,True
proclaim,proclaimed,VERB,,,82,r046,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True,True
Charter,Charter,PROPN,,,82,r001,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,True,True,True,True
the United Nations,the United Nations,DET,ORG,,82,r064,False,False,True,False,True,False,False,True,True,True,False,False,False,True,True,False,True,True,True,True,True
recognition,recognition,NOUN,,,82,r052,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True
inherent,inherent,ADJ,,,82,r027,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True
dignity,dignity,NOUN,,,82,r014,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True
equal,equal,ADJ,,,82,r018,False,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True
inalienable,inalienable,ADJ,,,82,r026,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,True,True,True,True
right,rights,NOUN,,,82,r055,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,True,True,True,True,True
member,members,NOUN,,,82,r033,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True
human,human,ADJ,,,82,r025,False,False,False,False,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,True,True
family,family,NOUN,,,82,r020,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,True,True,True,True,True
foundation,foundation,NOUN,,,82,r021,False,False,True,False,True,True,True,False,False,False,False,False,True,False,True,True,True,True,False,True,True
freedom,freedom,NOUN,,,82,r022,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True
justice,justice,NOUN,,,82,r028,False,False,False,True,False,False,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True
peace,peace,NOUN,,,82,r040,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True
world,world,NOUN,,,82,r069,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True
bear,Bearing,VERB,,,82,r009,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,True,True,True
mind,mind,NOUN,,,82,r034,False,False,False,False,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True
people,peoples,NOUN,,,82,r041,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,True,True,True
the United Nations,the United Nations,DET,ORG,,82,r064,False,False,True,False,True,False,False,True,True,True,False,False,False,True,True,False,True,True,True,True,True
have,have,VERB,,,82,r024,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,True,True,True
Charter,Charter,PROPN,,,82,r001,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,True,True,True,True
reaffirm,reaffirmed,VERB,,,82,r051,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,True,False,True,True
faith,faith,NOUN,,,82,r019,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True
fundamental,fundamental,ADJ,,,82,r023,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,True,True
human,human,ADJ,,,82,r025,False,False,False,False,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,True,True
right,rights,NOUN,,,82,r055,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,True,True,True,True,True
dignity,dignity,NOUN,,,82,r014,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True
worth,worth,NOUN,,,82,r070,False,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True
human,human,ADJ,,,82,r025,False,False,False,False,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,True,True
person,person,NOUN,,,82,r042,False,False,False,False,False,True,True,True,False,False,True,True,False,True,True,True,True,True,True,False,True
determine,determined,VERB,,,82,r013,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,True,True,True,True,True
promote,promote,VERB,,,82,r048,False,False,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True
social,social,ADJ,,,82,r058,False,False,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True
progress,progress,NOUN,,,82,r047,False,False,False,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True
well,better,ADJ,,,82,r068,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True
standard,standards,NOUN,,,82,r059,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True
life,life,NOUN,,,82,r032,False,False,False,False,False,True,True,True,True,False,True,False,True,True,False,True,True,True,True,False,True
large,larger,ADJ,,,82,r031,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,False,True
freedom,freedom,NOUN,,,82,r022,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True
recognize,Recognizing,VERB,,,82,r053,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True
the United Nations,the United Nations,DET,ORG,,82,r064,False,False,True,False,True,False,False,True,True,True,False,False,False,True,True,False,True,True,True,True,True
the Universal Declaration of Human Rights,the Universal Declaration of Human Rights,DET,LAW,,82,r065,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,True,True,True,True
the International Covenants on Human Rights,the International Covenants on Human Rights,DET,ORG,,82,r063,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,False,True,True
proclaim,proclaimed,VERB,,,82,r046,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True,True
agree,agreed,VERB,,,82,r008,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True
entitle,entitled,VERB,,,82,r017,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True
right,rights,NOUN,,,82,r055,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,True,True,True,True,True
freedom,freedoms,NOUN,,,82,r022,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True
set,set,VERB,,,82,r056,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,True
therein,therein,ADV,,,82,r066,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,True,True,True
distinction,distinction,NOUN,,,82,r015,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True
kind,kind,NOUN,,,82,r029,False,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True
such,such,ADJ,,,82,r061,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,True,True
race,race,NOUN,,,82,r050,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True
colour,colour,NOUN,,,82,r011,False,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True
sex,sex,NOUN,,,82,r057,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,True,True
language,language,NOUN,,,82,r030,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,True,True
religion,religion,NOUN,,,82,r054,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True
