lemma,word,part_of_speech,category,meaning,question_id,code,p_0_masked,p_5_masked,p_10_masked,p_15_masked,p_20_masked,p_25_masked,p_30_masked,p_35_masked,p_40_masked,p_45_masked,p_50_masked,p_55_masked,p_60_masked,p_65_masked,p_70_masked,p_75_masked,p_80_masked,p_85_masked,p_90_masked,p_95_masked,p_100_masked
water,water,NOUN,,,56794,r020,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True
become,become,VERB,,,56794,r007,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,True,True,True,True
find,Find,VERB,,,56794,r011,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,True,False,True,True,True
capacity,capacity,NOUN,,,56794,r009,False,False,True,False,True,False,True,True,False,False,True,True,False,False,True,True,True,True,True,True,True
can,can,NOUN,,,56794,r008,False,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True
company,company,NOUN,,,14968,r003,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True
employee,employees,NOUN,,,14968,r005,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,False,True
female,females,NOUN,,,14968,r006,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True
total,total,NOUN,,,14968,r013,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,True,True,True,True
employee,employees,NOUN,,,14968,r005,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,False,True
have,have,VERB,,,14968,r007,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True
advanced,advanced,ADJ,,,14968,r001,False,False,True,False,False,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True
degree,degrees,NOUN,,,14968,r004,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True
rest,rest,NOUN,,,14968,r012,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,True,True,True,True
have,have,VERB,,,14968,r007,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True
college,college,NOUN,,,14968,r002,False,False,False,True,True,False,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True
degree,degree,NOUN,,,14968,r004,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True
only,only,ADV,,,14968,r011,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,True,True,False,True,True
employee,employees,NOUN,,,14968,r005,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,False,True
male,males,NOUN,,,14968,r008,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True
college,college,NOUN,,,14968,r002,False,False,False,True,True,False,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True
degree,degree,NOUN,,,14968,r004,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True
only,only,ADV,,,14968,r011,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,True,True,False,True,True
many,many,ADJ,,,14968,r009,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True
employee,employees,NOUN,,,14968,r005,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,False,True
female,females,NOUN,,,14968,r006,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True
advanced,advanced,ADJ,,,14968,r001,False,False,True,False,False,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True
degree,degrees,NOUN,,,14968,r004,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True
p,P,NOUN,,,96669,r010,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True
time,times,NOUN,,,96669,r013,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,True
as,as,ADV,,,96669,r008,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True
old,old,ADJ,,,96669,r009,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True
Q,Q,PROPN,,,96669,r005,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,True
Q,Q,PROPN,,,96669,r005,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,True
old,older,ADJ,,,96669,r009,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True
R.,R.,PROPN,NORP,,96669,r006,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,True
r,R,NOUN,,,96669,r011,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True
P,P,PROPN,ORG,,96669,r004,False,False,False,False,False,True,False,True,True,True,True,False,False,True,True,False,False,True,True,True,True
age,age,NOUN,,,96669,r007,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True
term,terms,NOUN,,,96669,r012,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True,True,True
z,z,NOUN,,,96669,r014,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True
diesel,Diesel,NOUN,ORG,,36071,r003,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True
cost,costs,VERB,,,36071,r002,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True
rs.4per,Rs.4per,NOUN,PERSON,,36071,r013,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,True,True,True
light,lit,VERB,,,36071,r006,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True
petrol,petrol,NOUN,,,36071,r010,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True
cost,costs,NOUN,,,36071,r002,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True
litre,litre,NOUN,,,36071,r007,False,False,False,False,False,True,False,False,True,True,False,True,True,True,True,True,False,False,False,True,True
price,price,NOUN,,,36071,r011,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,True,True,True,True,True
diesel,diesel,NOUN,,,36071,r003,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True
rise,rise,NOUN,,,36071,r012,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True,True
month,month,NOUN,,,36071,r008,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True
price,price,NOUN,,,36071,r011,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,True,True,True,True,True
petrol,petrol,NOUN,,,36071,r010,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True
unchanged,unchanged,ADJ,,,36071,r015,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True
take,take,VERB,,,36071,r014,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
litre,litre,NOUN,,,36071,r007,False,False,False,False,False,True,False,False,True,True,False,True,True,True,True,True,False,False,False,True,True
Diesel,Diesel,PROPN,ORG,,36071,r001,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True
cost,costs,VERB,,,36071,r002,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True
more,more,ADJ,,,36071,r009,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True
litre,litre,NOUN,,,36071,r007,False,False,False,False,False,True,False,False,True,True,False,True,True,True,True,True,False,False,False,True,True
petrol,petrol,NOUN,,,36071,r010,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True
x-y,x-y,PROPN,ORG,,94035,r023,False,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True
coordinate,coordinate,NOUN,,,94035,r007,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,True,True,True
plane,plane,NOUN,,,94035,r015,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True
be,is,VERB,,,94035,r005,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True
parabola,parabola,NOUN,,,94035,r014,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True
y,y,PROPN,,,94035,r025,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True
=,=,PROPN,,,94035,r001,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,True
x(6-x,x(6-x,PROPN,,,94035,r021,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,True,True,True,True
follow,following,VERB,,,94035,r011,False,False,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False,True,True,True,True
point,points,NOUN,,,94035,r016,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True
region,region,NOUN,,,94035,r018,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,True,True,True,True,True
enclose,enclosed,VERB,,,94035,r009,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,True,True,False,True
parabola,parabola,NOUN,,,94035,r014,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True
x-axis,x-axis,NOUN,,,94035,r022,False,False,False,True,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True
I.,I.,PROPN,ORG,,94035,r002,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True
III,III,PROPN,,,94035,r003,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True
sale,sale,NOUN,,,78610,r005,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True
price,price,NOUN,,,78610,r004,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,True,True,True,True,True
saree,sarees,NOUN,,,78610,r006,False,False,False,False,False,True,False,True,True,True,True,False,True,True,False,True,True,True,False,True,True
list,listed,VERB,,,78610,r003,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True,True
Rs.390,Rs.390,PROPN,,,78610,r001,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,True,True
successive,successive,ADJ,,,78610,r007,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True
discount,discount,NOUN,,,78610,r002,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,False,True,True,True,True,True
garrison,garrison,NOUN,,,40410,r004,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True
man,men,NOUN,,,40410,r007,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True
have,has,VERB,,,40410,r005,False,False,False,False,False,False,True,False,False,True,True,False,True,True,True,False,True,True,True,True,True
provision,provisions,NOUN,,,40410,r011,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True
reinforcement,reinforcement,NOUN,,,40410,r012,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,True,True
arrive,arrives,VERB,,,40410,r002,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,False,False,True,True,True,True
now,now,ADV,,,40410,r009,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
find,found,VERB,,,40410,r003,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,True,True,True
provision,provisions,NOUN,,,40410,r011,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True
last,last,VERB,,,40410,r006,False,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True
only,only,ADV,,,40410,r010,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,True,True,False,True
more,more,ADJ,,,40410,r008,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,True
reinforcement,reinforcement,NOUN,,,40410,r012,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,True,True
average,average,ADJ,,,2370,r004,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True
salary,salary,NOUN,,,2370,r018,False,False,False,False,True,False,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True
employee,employees,NOUN,,,2370,r006,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,True,False,True,True,True
office,office,NOUN,,,2370,r014,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True
rs.120,Rs.120,NOUN,,,2370,r017,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,True
month,month,NOUN,,,2370,r009,False,True,False,False,False,True,False,True,False,False,False,True,True,True,True,True,False,False,True,True,True
avg,avg,ADJ,,,2370,r005,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,True
salary,salary,NOUN,,,2370,r018,False,False,False,False,True,False,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True
officer,officers,NOUN,,,2370,r015,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True
non,non,ADJ,,,2370,r012,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True
officer,officers,NOUN,,,2370,r015,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True
rs 110,Rs 110,ADP,PRODUCT,,2370,r016,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True
no.of,no.of,NOUN,,,2370,r011,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True
officer,officers,NOUN,,,2370,r015,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True
"15,then","15,then",ADV,,,2370,r002,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True
find,find,VERB,,,2370,r007,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,True,True,True,True,True
no,No,NOUN,,,2370,r010,False,False,False,True,False,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True
nonofficer,nonofficers,NOUN,,,2370,r013,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True
office,office,NOUN,,,2370,r014,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True
cricketer,cricketer,NOUN,,,44277,r004,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True
have,has,VERB,,,44277,r005,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True
certain,certain,ADJ,,,44277,r003,False,False,False,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True
average,average,NOUN,,,44277,r002,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True
inning,innings,NOUN,,,44277,r007,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True
inning,inning,NOUN,,,44277,r007,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True
score,scored,VERB,,,44277,r011,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,True,True
run,runs,NOUN,,,44277,r010,False,False,False,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,True
thereby,thereby,ADV,,,44277,r014,False,False,True,False,False,False,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True
increase,increasing,VERB,,,44277,r006,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,True,True,True,True
average,average,NOUN,,,44277,r002,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True
run,runs,NOUN,,,44277,r010,False,False,False,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,True
new,new,ADJ,,,44277,r009,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,True,True,True
average,average,NOUN,,,44277,r002,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True
be,are,VERB,,,46007,r009,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True,True
friend,friends,NOUN,,,46007,r016,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True
Peter,Peter,PROPN,PERSON,,46007,r005,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,True
Paul,Paul,PROPN,PERSON,,46007,r004,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,True,False,True,True
Peter,Peter,PROPN,PERSON,,46007,r005,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,True
age,age,NOUN,,,46007,r007,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,True,True,True,True
twice,twice,ADV,,,46007,r028,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True
as,as,ADV,,,46007,r008,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True
old,old,ADJ,,,46007,r021,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True
Paul,Paul,PROPN,PERSON,,46007,r004,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,True,False,True,True
peter,peter,PROPN,PERSON,,46007,r024,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,True
as,as,ADV,,,46007,r008,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True
old,old,ADJ,,,46007,r021,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True
Paul,Paul,PROPN,PERSON,,46007,r004,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,True,False,True,True
now,now,ADV,,,46007,r020,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True
sum,Sum,NOUN,,,46007,r027,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,True,False,False,True,True,True
present,present,ADJ,,,46007,r026,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True
age,ages,NOUN,,,46007,r007,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,True,True,True,True
Peter,Peter,PROPN,PERSON,,46007,r005,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,True
Paul,Paul,PROPN,PERSON,,46007,r004,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,True,False,True,True
present,present,ADJ,,,46007,r026,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True
age,age,NOUN,,,46007,r007,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,True,True,True,True
Peter,Peter,PROPN,PERSON,,46007,r005,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,True
triangle,triangle,NOUN,,,84482,r025,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True
mark,marked,VERB,,,84482,r015,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,True
A,A,PROPN,,,84482,r002,False,False,False,True,False,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True
b,B,NOUN,,,84482,r007,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True
C,C,PROPN,,,84482,r003,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True
side,sides,NOUN,,,84482,r021,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True
color,colors,NOUN,,,84482,r009,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,True,True,True,True
grey,grey,PROPN,,,84482,r012,False,False,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True
violet,violet,NOUN,,,84482,r027,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True
purple,purple,NOUN,,,84482,r020,False,False,False,False,True,False,False,False,True,False,True,True,True,False,True,True,True,True,True,True,True
use,used,VERB,,,84482,r026,False,False,False,False,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True
paint,paint,VERB,,,84482,r019,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True
side,sides,NOUN,,,84482,r021,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True
triangle,triangle,NOUN,,,84482,r025,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True
adjacent,adjacent,ADJ,,,84482,r006,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,True,True,True,True,True
face,faces,NOUN,,,84482,r011,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,True,False,False,True,True,True
paint,painted,VERB,,,84482,r019,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True
different,different,ADJ,,,84482,r010,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,True,False,True,True
color,colors,NOUN,,,84482,r009,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,True,True,True,True
many,many,ADJ,,,84482,r014,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,True,True,True,True,True
way,ways,NOUN,,,84482,r028,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,True,True
triangle,triangle,NOUN,,,84482,r025,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True
side,sides,NOUN,,,84482,r021,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True
paint,painted,VERB,,,84482,r019,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True
letter,letter,NOUN,,,57035,r011,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,True,True,True
alphabet,alphabet,NOUN,,,57035,r007,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,True,True,False,True
have,has,VERB,,,57035,r009,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True
number,number,NOUN,,,57035,r013,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True
value,value,NOUN,,,57035,r019,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,True
equal,equal,ADJ,,,57035,r008,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True,False,True,True
place,place,NOUN,,,57035,r015,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,True,True,False,True,True,True
alphabet,alphabet,NOUN,,,57035,r007,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,True,True,False,True
thus,Thus,ADV,,,57035,r018,False,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True
letter,letter,NOUN,,,57035,r011,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,True,True,True
a,A,NOUN,,,57035,r005,False,False,False,True,False,True,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True
have,has,VERB,,,57035,r009,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True
value,value,NOUN,,,57035,r019,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,True
letter,letter,NOUN,,,57035,r011,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,True,True,True
B,B,PROPN,,,57035,r002,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True
have,has,VERB,,,57035,r009,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True
value,value,NOUN,,,57035,r019,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,True
letter,letter,NOUN,,,57035,r011,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,True,True,True
C,C,PROPN,,,57035,r003,False,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
have,has,VERB,,,57035,r009,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True
value,value,NOUN,,,57035,r019,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,True
number,number,NOUN,,,57035,r013,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True
value,value,NOUN,,,57035,r019,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,True
word,word,NOUN,,,57035,r020,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True
obtain,obtained,VERB,,,57035,r014,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True
add,adding,VERB,,,57035,r006,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True
value,value,NOUN,,,57035,r019,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,True
letter,letters,NOUN,,,57035,r011,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,True,True,True
word,word,NOUN,,,57035,r020,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True
then,then,ADV,,,57035,r017,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True
multiply,multiplying,VERB,,,57035,r012,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True
sum,sum,NOUN,,,57035,r016,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True
length,length,NOUN,,,57035,r010,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,True,False,True,True,True,True
word,word,NOUN,,,57035,r020,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True
number,number,NOUN,,,57035,r013,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True
value,value,NOUN,,,57035,r019,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,True
word,word,NOUN,,,57035,r020,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True
CAT,CAT,PROPN,ORG,,57035,r004,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,True,False,True,True,True,True
cylinder,cylinder,NOUN,,,78816,r017,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,True,True,True,False,True,True
radius,radius,NOUN,,,78816,r026,False,False,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True
R,R,PROPN,,,78816,r011,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True
height,height,NOUN,,,78816,r022,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True
H,H,PROPN,,,78816,r008,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,True,True,True
reshape,reshaped,VERB,,,78816,r027,False,False,False,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True
follow,following,VERB,,,78816,r019,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,True,True,True
change,changes,NOUN,,,78816,r015,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,True,False,True,True,True
result,results,NOUN,,,78816,r028,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True
cylinder,cylinder,NOUN,,,78816,r017,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,True,True,True,False,True,True
great,greatest,ADJ,,,78816,r021,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True
